abs_path,label,class_name,source,md5
/home/victor/Documents/dataset/Plantville/Potato___Early_blight/image (773).JPG,1,early_blight,plantvillage,35789e5c7f570c4ff9d899b0666b39cc
/home/victor/Documents/dataset/Plantville/Potato___Late_blight/image (617).JPG,2,late_blight,plantvillage,da7644bba12620ccd1c2119f1d4a068e
/home/victor/Documents/dataset/Plantville/Potato___Late_blight/image (785).JPG,2,late_blight,plantvillage,288d067f587dca3220651069c1a06377
/home/victor/Documents/dataset/Addis/Potato_Late_Blight/Late_Blight (455).jpg,2,late_blight,tilahun,bdd897610b8043d5a8dee62fefbd79bb
/home/victor/Documents/dataset/Plantville/Potato___Late_blight/image (9).JPG,2,late_blight,plantvillage,91ea7e9557cc4723f9376b2631f52202
/home/victor/Documents/dataset/mendeley_uncontrolled_Environment/Potato___Early_blight_Fungi/IMG_20230815_113656~2.jpg,1,early_blight,mendeley_ue,728ab3100832244e23f4ad757496f273
/home/victor/Documents/dataset/Plantville/Potato___Early_blight/image (620).JPG,1,early_blight,plantvillage,335865075a36284bbfdda6244478c219
/home/victor/Documents/dataset/mendeley_uncontrolled_Environment/Potato___healthy/20230816_085016.jpg,0,healthy,mendeley_ue,f7db3418feb1ea38077bb25657243c81
/home/victor/Documents/dataset/Plantville/Potato___Late_blight/image (388).JPG,2,late_blight,plantvillage,49652b8485737f9958f05cfc2b0922ff
/home/victor/Documents/dataset/Plantville/Potato___Late_blight/image (737).JPG,2,late_blight,plantvillage,7d7ed381b7d55c16b1093ace743cbbfd
/home/victor/Documents/dataset/Plantville/Potato___Early_blight/image (713).JPG,1,early_blight,plantvillage,f8c45b0b6ec085f5dfe8b085880d3aa0
/home/victor/Documents/dataset/Plantville/Potato___Late_blight/image (554).JPG,2,late_blight,plantvillage,be3210e9c8984bfa40ee6c69a569c5da
/home/victor/Documents/dataset/Plantville/Potato___healthy/image (66).JPG,0,healthy,plantvillage,0ee7039ec145c34312cfa7dcd4d0e6cd
/home/victor/Documents/dataset/mendeley_uncontrolled_Environment/Potato___Early_blight_Fungi/IMG_0269.JPG,1,early_blight,mendeley_ue,90ae70cac2b107fc743ebe471eadf5f9
/home/victor/Documents/dataset/mendeley_uncontrolled_Environment/Potato___Early_blight_Fungi/20230712_122430.jpg,1,early_blight,mendeley_ue,6b287ff538fc84b2f65bf8d7ea2779dc
/home/victor/Documents/dataset/mendeley_uncontrolled_Environment/Potato___Late_blight_Phytopthora/20230802_123535.jpg,2,late_blight,mendeley_ue,e578556c084c3da1c14f483e7be9c248
/home/victor/Documents/dataset/mendeley_uncontrolled_Environment/Potato___healthy/20230816_083748.jpg,0,healthy,mendeley_ue,23a62d3882acecc6fa8d24cbf45baa15
/home/victor/Documents/dataset/Plantville/Potato___Late_blight/image (886).JPG,2,late_blight,plantvillage,201fed71f0b0bfa2064e3008093f3b4b
/home/victor/Documents/dataset/Plantville/Potato___Early_blight/image (52).JPG,1,early_blight,plantvillage,9ffd551224fd7871a2ba79a2bb3d247b
/home/victor/Documents/dataset/Plantville/Potato___healthy/image (943).JPG,0,healthy,plantvillage,1ac8e7ec1ae4804106c71c8fdf71d122
/home/victor/Documents/dataset/GerardoQuizhpe/Potato___Late_blight/IMG_20240731_161754_668_Tizón Tardio_210.jpg,2,late_blight,quizhpe,fe5309839df42278f886b4306481f0a4
/home/victor/Documents/dataset/GerardoQuizhpe/Potato___Late_blight/IMG_20240806_153031_584_Tizón Tardio_153.jpg,2,late_blight,quizhpe,b26164aceb8d4bba5ad12bc7e1127d9c
/home/victor/Documents/dataset/Plantville/Potato___Early_blight/image (983).JPG,1,early_blight,plantvillage,6417ed6d1e2cdde46e131e7ea2cc0ac3
/home/victor/Documents/dataset/mendeley_uncontrolled_Environment/Potato___Early_blight_Fungi/20230802_110505.jpg,1,early_blight,mendeley_ue,400b415285612ebe0a48d16456972d79
/home/victor/Documents/dataset/mendeley_uncontrolled_Environment/Potato___Early_blight_Fungi/IMG_0141.JPG,1,early_blight,mendeley_ue,da796ecaedcbb8180223efc1142c53df
/home/victor/Documents/dataset/Plantville/Potato___Late_blight/image (344).JPG,2,late_blight,plantvillage,0a1bb0791ea6b32f42deb930ced719e5
/home/victor/Documents/dataset/mendeley_uncontrolled_Environment/Potato___Early_blight_Fungi/IMG_20230815_120043~2.jpg,1,early_blight,mendeley_ue,8eb30ba2becbeef03ab40efc7165076c
/home/victor/Documents/dataset/Plantville/Potato___Late_blight/image (683).JPG,2,late_blight,plantvillage,8fcd85b171bc74c3a428afd2e37c500a
/home/victor/Documents/dataset/Plantville/Potato___healthy/image (647).JPG,0,healthy,plantvillage,653d7fe9d1c455874a3dd9bb938fdfd0
/home/victor/Documents/dataset/Addis/Potato_Healthy/Healthy (221).jpg,0,healthy,tilahun,59f44d7d42b1f0495fca3c1b76458edc
/home/victor/Documents/dataset/mendeley_uncontrolled_Environment/Potato___Early_blight_Fungi/IMG_9423.JPG,1,early_blight,mendeley_ue,1e8421423e7604d461c748a38e5d550e
/home/victor/Documents/dataset/Addis/Potato_Healthy/Healthy (409).jpg,0,healthy,tilahun,4b0cdf32581489c6952dbe73c63b0c56
/home/victor/Documents/dataset/mendeley_uncontrolled_Environment/Potato___healthy/20230815_121155.jpg,0,healthy,mendeley_ue,8c340a2df0ecdb978c7e3a6ec2d9e8fc
/home/victor/Documents/dataset/Addis/Potato_Healthy/Healthy (426).jpg,0,healthy,tilahun,8e46c07919199bb430d6efc4ffc0edae
/home/victor/Documents/dataset/mendeley_uncontrolled_Environment/Potato___Early_blight_Fungi/20230802_104815324.jpg,1,early_blight,mendeley_ue,fb91fb97fe4ccfc4ec22c513d8b30254
/home/victor/Documents/dataset/mendeley_uncontrolled_Environment/Potato___healthy/20230802_124220.jpg,0,healthy,mendeley_ue,f99dff75740321f9543e2bc63c858ecd
/home/victor/Documents/dataset/Plantville/Potato___healthy/image (767).JPG,0,healthy,plantvillage,39a4e891be703cc15f184b37eecf23d3
/home/victor/Documents/dataset/Plantville/Potato___healthy/image (60).JPG,0,healthy,plantvillage,c480dcdae5e40c0909eb67c062577139
/home/victor/Documents/dataset/Plantville/Potato___Early_blight/image (101).JPG,1,early_blight,plantvillage,28ee46b62a9411dc15b6221ab7bb5e0a
/home/victor/Documents/dataset/Addis/Potato_Healthy/Healthy (386).jpg,0,healthy,tilahun,612650d07311ecfc331b216e916b9789
/home/victor/Documents/dataset/mendeley_uncontrolled_Environment/Potato___Late_blight_Phytopthora/IMG_9514.JPG,2,late_blight,mendeley_ue,06650adf4f5c34ac237ecee5b9364b95
/home/victor/Documents/dataset/mendeley_uncontrolled_Environment/Potato___Early_blight_Fungi/IMG_0137.JPG,1,early_blight,mendeley_ue,a9b904b863c2cb8f81dc23f178a4c280
/home/victor/Documents/dataset/Plantville/Potato___Early_blight/image (919).JPG,1,early_blight,plantvillage,cc917e10937fce50b5c1c55a581244ff
/home/victor/Documents/dataset/Plantville/Potato___Late_blight/image (87).JPG,2,late_blight,plantvillage,1d3e4a76a640b58b3d90775255a5b624
/home/victor/Documents/dataset/Plantville/Potato___Early_blight/image (467).JPG,1,early_blight,plantvillage,d8ec7281e138bad487f794bba275bd10
/home/victor/Documents/dataset/Addis/Potato_Healthy/Healthy (21).jpg,0,healthy,tilahun,703489de2719528cc2726c4f4a97cbea
/home/victor/Documents/dataset/Plantville/Potato___healthy/image (145).JPG,0,healthy,plantvillage,4e0904a7e15b24b66633206a95a06162
/home/victor/Documents/dataset/mendeley_uncontrolled_Environment/Potato___Early_blight_Fungi/IMG_9391.JPG,1,early_blight,mendeley_ue,29e0abb40bd46c80ab3b204026eb7146
/home/victor/Documents/dataset/Plantville/Potato___Early_blight/image (689).JPG,1,early_blight,plantvillage,afac7c84918fba9e14c2fe80a90539ef
/home/victor/Documents/dataset/Plantville/Potato___healthy/image (36).JPG,0,healthy,plantvillage,4e84216332b5e4c2e050e20568c0578e
/home/victor/Documents/dataset/Plantville/Potato___healthy/image (130).JPG,0,healthy,plantvillage,fad640a8fc7679fcb84299c7e48b37b3
/home/victor/Documents/dataset/Plantville/Potato___Early_blight/image (964).JPG,1,early_blight,plantvillage,23bf397bd6db1ad10555564b6a3f0765
/home/victor/Documents/dataset/mendeley_uncontrolled_Environment/Potato___Late_blight_Phytopthora/IMG_20230815_123121.jpg,2,late_blight,mendeley_ue,93a827049002d5c6a78dbcb7aa007684
/home/victor/Documents/dataset/Plantville/Potato___Late_blight/image (223).JPG,2,late_blight,plantvillage,5feda480861ac6f4508afa21fd6548a0
/home/victor/Documents/dataset/Plantville/Potato___healthy/image (243).JPG,0,healthy,plantvillage,4c46c4e515bff057f17b6846eae83ba1
/home/victor/Documents/dataset/GerardoQuizhpe/Potato___Late_blight/IMG_20240806_160653_859_Tizón Tardio_7.jpg,2,late_blight,quizhpe,753862815bcf4073b24c87fcb3b76b22
/home/victor/Documents/dataset/Addis/Potato_Healthy/Healthy (336).jpg,0,healthy,tilahun,390ecccb6c7888987e32bbfa1f47835c
/home/victor/Documents/dataset/Plantville/Potato___healthy/image (209).JPG,0,healthy,plantvillage,a8f07e3597b809a178312d861be6a8ae
/home/victor/Documents/dataset/Addis/Potato_Healthy/Healthy (457).jpg,0,healthy,tilahun,cc9cd08585d9089b0366774c131d5264
/home/victor/Documents/dataset/mendeley_uncontrolled_Environment/Potato___Late_blight_Phytopthora/1692335404516.jpg,2,late_blight,mendeley_ue,71fa227e5ef1a5e394e4325c3d9c064d
/home/victor/Documents/dataset/Plantville/Potato___healthy/image (561).JPG,0,healthy,plantvillage,f820415bfd125c71d760333c9bda7335
/home/victor/Documents/dataset/Plantville/Potato___healthy/image (519).JPG,0,healthy,plantvillage,1011eefc462b561bf329ed551296a406
/home/victor/Documents/dataset/Plantville/Potato___Late_blight/image (721).JPG,2,late_blight,plantvillage,2204af05bd9f0eb42de50874ae53b90d
/home/victor/Documents/dataset/Plantville/Potato___Late_blight/image (964).JPG,2,late_blight,plantvillage,1f774d140e2d8cf4647eab47c471ee0d
/home/victor/Documents/dataset/Plantville/Potato___Early_blight/image (386).JPG,1,early_blight,plantvillage,a705c36cb9c1bb95abcfcac3a45d3c64
/home/victor/Documents/dataset/Plantville/Potato___Early_blight/image (573).JPG,1,early_blight,plantvillage,d8f326815d5922eb0a0534cc99522727
/home/victor/Documents/dataset/Plantville/Potato___healthy/image (552).JPG,0,healthy,plantvillage,73fd1d172a3c5281d9fdc029f5b30137
/home/victor/Documents/dataset/mendeley_uncontrolled_Environment/Potato___Early_blight_Fungi/1692335403828.jpg,1,early_blight,mendeley_ue,9caf6465c689842b77700e67e77f8983
/home/victor/Documents/dataset/Plantville/Potato___Late_blight/image (438).JPG,2,late_blight,plantvillage,d83571abe2ec4e318eec3924cf013fb5
/home/victor/Documents/dataset/Plantville/Potato___Early_blight/image (866).JPG,1,early_blight,plantvillage,327354b2414637b669c43aa38b553426
/home/victor/Documents/dataset/Plantville/Potato___Late_blight/image (729).JPG,2,late_blight,plantvillage,e145aaf3faa79afa11aa3f336c6e26e0
/home/victor/Documents/dataset/GerardoQuizhpe/Potato___Late_blight/IMG_20240806_153557_889_Tizón Tardio_127.jpg,2,late_blight,quizhpe,34e74f51d9da70e811f4d16e2a06fa5b
/home/victor/Documents/dataset/Plantville/Potato___healthy/image (686).JPG,0,healthy,plantvillage,591d51a16ab72e595ddf746b91b9781d
/home/victor/Documents/dataset/Plantville/Potato___healthy/image (773).JPG,0,healthy,plantvillage,35ac682a1d963c961dabbedc026cf24d
/home/victor/Documents/dataset/Plantville/Potato___healthy/image (356).JPG,0,healthy,plantvillage,e655f9d761f2a4f1213ee8bba993e38e
/home/victor/Documents/dataset/Plantville/Potato___Early_blight/image (684).JPG,1,early_blight,plantvillage,5f3d8d051ce3cecbd6cc85be622bd64c
/home/victor/Documents/dataset/Plantville/Potato___Early_blight/image (660).JPG,1,early_blight,plantvillage,4fc4d00082fab091d91d99ead0645ad9
/home/victor/Documents/dataset/Plantville/Potato___healthy/image (637).JPG,0,healthy,plantvillage,c1985bba974ad8f2ddc93be086ab28d1
/home/victor/Documents/dataset/mendeley_uncontrolled_Environment/Potato___Early_blight_Fungi/1692336758470.jpg,1,early_blight,mendeley_ue,cb4ac7d531a406b614ab84cc80796b6d
/home/victor/Documents/dataset/Plantville/Potato___Late_blight/image (234).JPG,2,late_blight,plantvillage,1e84ab81c54100b682e97b263ff6c259
/home/victor/Documents/dataset/Plantville/Potato___Late_blight/image (702).JPG,2,late_blight,plantvillage,01ce4fb398eebbcc3653ec537a8437c1
/home/victor/Documents/dataset/Plantville/Potato___Late_blight/image (499).JPG,2,late_blight,plantvillage,5fd441c2fd293d7ba202771f5c46875e
/home/victor/Documents/dataset/mendeley_uncontrolled_Environment/Potato___Early_blight_Fungi/IMG_0776.JPG,1,early_blight,mendeley_ue,5b6b3ec545e51358b118be631d856e1b
/home/victor/Documents/dataset/Addis/Potato_Late_Blight/Late_Blight (508).jpg,2,late_blight,tilahun,cfe3aa0d6be21930ff5093aeb4700073
/home/victor/Documents/dataset/Plantville/Potato___Early_blight/image (435).JPG,1,early_blight,plantvillage,bf478dad3a1eeb79fae26140dedaba38
/home/victor/Documents/dataset/Plantville/Potato___Early_blight/image (65).JPG,1,early_blight,plantvillage,07dc16d2d82418ce2c863d13a2b81e9c
/home/victor/Documents/dataset/mendeley_uncontrolled_Environment/Potato___Late_blight_Phytopthora/IMG_9367.JPG,2,late_blight,mendeley_ue,f2f5407f0c316afc47fbd31e93260301
/home/victor/Documents/dataset/Plantville/Potato___Late_blight/image (85).JPG,2,late_blight,plantvillage,5be90753cc3fbc4c5814a78d2d49e0a7
/home/victor/Documents/dataset/Plantville/Potato___Early_blight/image (861).JPG,1,early_blight,plantvillage,7310c71b3cf949e07fb2a9c513b098ad
/home/victor/Documents/dataset/Plantville/Potato___Late_blight/image (502).JPG,2,late_blight,plantvillage,f87924c8ce174b144274fbc8fd431f2e
/home/victor/Documents/dataset/Plantville/Potato___Late_blight/image (443).JPG,2,late_blight,plantvillage,078d4d2eff1ea57642917a2d0d79542b
/home/victor/Documents/dataset/Plantville/Potato___Late_blight/image (405).JPG,2,late_blight,plantvillage,8c5a5d30daefec4a37e82f64368bf6d7
/home/victor/Documents/dataset/Plantville/Potato___Late_blight/image (267).JPG,2,late_blight,plantvillage,e7e0ec821ae990730f3ba9693ba71909
/home/victor/Documents/dataset/Plantville/Potato___healthy/image (959).JPG,0,healthy,plantvillage,5d845d2c30341f496c1816b907054825
/home/victor/Documents/dataset/Addis/Potato_Healthy/Healthy (286).jpg,0,healthy,tilahun,7a6fa464ec5afa6acc91bec3df4043fa
/home/victor/Documents/dataset/Plantville/Potato___healthy/image (956).JPG,0,healthy,plantvillage,b7477586224e4386e83ef8636600d579
/home/victor/Documents/dataset/Plantville/Potato___healthy/image (619).JPG,0,healthy,plantvillage,eaa754f789e095915e65bad5729a1062
/home/victor/Documents/dataset/GerardoQuizhpe/Potato___Late_blight/IMG_20240806_153546_736_Tizón Tardio_129.jpg,2,late_blight,quizhpe,ddb1a99133bd59a0610ef951e7120902
/home/victor/Documents/dataset/Plantville/Potato___healthy/image (395).JPG,0,healthy,plantvillage,deb8508d9204998ae197cf5075aeb65a
/home/victor/Documents/dataset/mendeley_uncontrolled_Environment/Potato___Late_blight_Phytopthora/IMG_9439 (1).JPG,2,late_blight,mendeley_ue,200409ac8fe7879fbf6be04f06fd4038
/home/victor/Documents/dataset/Plantville/Potato___healthy/image (221).JPG,0,healthy,plantvillage,3ef4744b6e716d0d10610e946b34d7cf
/home/victor/Documents/dataset/mendeley_uncontrolled_Environment/Potato___Early_blight_Fungi/20230815_115923.jpg,1,early_blight,mendeley_ue,e156b0e3387df2ecad6740a4d898ecec
/home/victor/Documents/dataset/Plantville/Potato___healthy/image (784).JPG,0,healthy,plantvillage,03c179d21baaedf040a670b15275dc3c
/home/victor/Documents/dataset/GerardoQuizhpe/Potato___Late_blight/IMG_20240731_162226_309_Tizón Tardio_179.jpg,2,late_blight,quizhpe,55449d014178e726cee671bf5daff8f9
/home/victor/Documents/dataset/Plantville/Potato___Early_blight/image (592).JPG,1,early_blight,plantvillage,19b4ec37b83ed50fc4dab344e1246fe2
/home/victor/Documents/dataset/mendeley_uncontrolled_Environment/Potato___Early_blight_Fungi/20230802_110518.jpg,1,early_blight,mendeley_ue,a10424c060b29a9cf19ae3cbb286924a
/home/victor/Documents/dataset/Plantville/Potato___healthy/image (225).JPG,0,healthy,plantvillage,47f74f8447f5e70ddc7011c98deeea47
/home/victor/Documents/dataset/Plantville/Potato___Late_blight/image (371).JPG,2,late_blight,plantvillage,6faff2d538695a57b0ada0b2fc728408
/home/victor/Documents/dataset/Plantville/Potato___Early_blight/image (884).JPG,1,early_blight,plantvillage,98cc30ebb66e16f63dfa1605b853d973
/home/victor/Documents/dataset/Plantville/Potato___healthy/image (687).JPG,0,healthy,plantvillage,008651f63d7f69aa6eb8b3b667a07397
/home/victor/Documents/dataset/Plantville/Potato___Early_blight/image (171).JPG,1,early_blight,plantvillage,ea7ccb6a5738a94d718d60a40363d5d1
/home/victor/Documents/dataset/Plantville/Potato___healthy/image (699).JPG,0,healthy,plantvillage,b03e9780d56f19876e09ede5f901ce54
/home/victor/Documents/dataset/Plantville/Potato___healthy/image (124).JPG,0,healthy,plantvillage,9a4aaa05594c22700fe101923176934b
/home/victor/Documents/dataset/Plantville/Potato___healthy/image (638).JPG,0,healthy,plantvillage,0aec73b7c1f6e94b6bc499cd4cebae82
/home/victor/Documents/dataset/Plantville/Potato___Early_blight/image (819).JPG,1,early_blight,plantvillage,fc02c84ff6333bd3dab33fbf41261387
/home/victor/Documents/dataset/Plantville/Potato___Late_blight/image (901).JPG,2,late_blight,plantvillage,6d02b1342bf082d2acdc61cc5ee5bf82
/home/victor/Documents/dataset/Plantville/Potato___Early_blight/image (894).JPG,1,early_blight,plantvillage,443991b4b93b519d11fd26a40ca111bd
/home/victor/Documents/dataset/mendeley_uncontrolled_Environment/Potato___Early_blight_Fungi/20230802_105912793.jpg,1,early_blight,mendeley_ue,1ef62737ed1bab06979e74cf55bd22b1
/home/victor/Documents/dataset/Addis/Potato_Healthy/Healthy (215).jpg,0,healthy,tilahun,37aca371560ce8dbed3af2eb585c3059
/home/victor/Documents/dataset/mendeley_uncontrolled_Environment/Potato___Early_blight_Fungi/IMG_8351.JPG,1,early_blight,mendeley_ue,b72850e50ec574f06991f4c1e9652d75
/home/victor/Documents/dataset/Plantville/Potato___Late_blight/image (929).JPG,2,late_blight,plantvillage,d72cc15d753a9d3c42d17698996f6882
/home/victor/Documents/dataset/Plantville/Potato___Late_blight/image (254).JPG,2,late_blight,plantvillage,4fba56dfca708604e879af9f630de3be
/home/victor/Documents/dataset/Plantville/Potato___Early_blight/image (338).JPG,1,early_blight,plantvillage,4808177433a01400a623dc84be5ead57
/home/victor/Documents/dataset/mendeley_uncontrolled_Environment/Potato___healthy/20230816_121133.jpg,0,healthy,mendeley_ue,e16df4ea1aadfefe8f7a55fd7a6c91c2
/home/victor/Documents/dataset/mendeley_uncontrolled_Environment/Potato___Early_blight_Fungi/1692336758861.jpg,1,early_blight,mendeley_ue,a4e403feb34bf02dd50ccfeee16918fd
/home/victor/Documents/dataset/Plantville/Potato___healthy/image (865).JPG,0,healthy,plantvillage,4970963a985a8689281af85387815360
/home/victor/Documents/dataset/mendeley_uncontrolled_Environment/Potato___Early_blight_Fungi/IMG_20230815_114008~2.jpg,1,early_blight,mendeley_ue,721c6fd1c1d1617a2f75d9708adc84d6
/home/victor/Documents/dataset/Plantville/Potato___Late_blight/image (426).JPG,2,late_blight,plantvillage,c407333cbc52c277640aa5fa8677144c
/home/victor/Documents/dataset/Plantville/Potato___Late_blight/image (164).JPG,2,late_blight,plantvillage,7c3ac1243279282d4672ff593e837fe9
/home/victor/Documents/dataset/Plantville/Potato___Early_blight/image (718).JPG,1,early_blight,plantvillage,2b25e7c46aa531080cfba75839f7e85f
